INSTNM,MD_EARN_WNE_P10,CCBASIC,CCSIZSET,CCUGPROF,TUITIONFEE_OUT,APPL_SCH_PCT_GE5,FEMALE,PFTFTUG1_EF,GT_THRESHOLD_1YR,VETERAN,MARRIED,COMPL_RPY_1YR_RT,COMP_ORIG_YR6_RT,DEP_COMP_ORIG_YR4_RT,WDRAW_ORIG_YR2_RT,NOT1STGEN_COMP_ORIG_YR2_RT,UG25ABV
Graduate America College,22178.0,-2.0,-2.0,-2.0,,,,0.8519,,,0.3617021277,,,,,,0.51
Cape Coral Technical College,36080.0,-2.0,-2.0,-2.0,,,0.6680497925,0.9646,54.0,,0.153526971,,0.617886178862,0.730769230769,0.162011173184,,0.3569
UPMC Mercy School of Nursing,68337.0,-2.0,-2.0,-2.0,16190.0,,0.8529411765,0.3846,78.0,,0.1862745098,0.71875,0.718309859155,,,,0.5405
Ocean County Vocational-Technical School,47122.0,-2.0,-2.0,-2.0,,,0.6350148368,1.0,134.0,,0.1038575668,0.582781457,0.759803921569,0.791666666667,0.092024539877,,0.1149
Kenneth Shuler School of Cosmetology-Rock Hill,23193.0,-2.0,-2.0,-2.0,,,0.9406779661,0.6,59.0,,0.1666666667,0.3317757009,0.612903225806,0.602564102564,0.242236024845,0.615384615385,0.4586
CET-El Paso,32986.0,-2.0,-2.0,-2.0,,0.0197268589,0.3389984825,1.0,897.0,0.028831563,0.2215477997,0.3215946844,0.750744786495,0.841818181818,0.172340425532,0.814814814815,0.8718
Platt College-Ontario,40669.0,23.0,6.0,11.0,14519.0,0.0646766169,0.7755666114,0.8704,707.0,0.0077390824,0.144278607,0.3043478261,0.765330188679,0.701333333333,0.212204007286,0.692857142857,0.4582
Delaware College of Art and Design,35036.0,12.0,1.0,3.0,29500.0,0.1780821918,0.6643835616,0.9028,,,,0.5514018692,0.655555555556,,0.264150943396,,0.0278
American University of Health Sciences,93610.0,26.0,6.0,11.0,24575.0,0.095890411,0.7808219178,,98.0,,0.1643835616,0.6551724138,0.758620689655,,,,0.6883
Career Networks Institute,45256.0,26.0,6.0,11.0,,0.0293333333,0.64,0.0964,184.0,,0.2266666667,0.4235294118,0.776960784314,0.717391304348,,,0.7625
Okaloosa Technical College,32577.0,-2.0,-2.0,-2.0,,,0.4863013699,0.8387,82.0,,0.2910958904,,0.556451612903,0.542857142857,0.298387096774,,0.5626
Lincoln Technical Institute-Lincoln,31914.0,-2.0,-2.0,-2.0,,0.0373817745,0.7624981234,0.7915,1699.0,0.0132112295,0.1438222489,0.3156558533,0.677970065482,0.693173293323,0.190395956192,0.700892857143,0.4508
Wayne County Schools Career Center,42774.0,-2.0,-2.0,-2.0,,,0.829015544,0.74,79.0,,0.2590673575,0.5913978495,0.6,,0.260416666667,,0.6154
Carolinas College of Health Sciences,64624.0,26.0,6.0,5.0,16179.0,0.0668789809,0.9108280255,,189.0,,0.1815286624,0.688172043,0.714285714286,0.436363636364,0.065217391304,0.564516129032,0.5835
Western Governors University,60615.0,18.0,15.0,11.0,8010.0,0.0427705543,0.6895346564,0.0306,27755.0,0.0213608368,0.5411330531,0.6583416583,0.485632183908,0.357664233577,0.203584814636,0.26299005815,0.8813
California Aeronautical University,38361.0,28.0,8.0,11.0,33037.0,,0.6019417476,0.5,58.0,,0.2103559871,0.3301435407,0.421739130435,0.458333333333,0.322784810127,,0.3767
Herzing University-New Orleans,36909.0,23.0,6.0,5.0,12750.0,0.0655923455,0.8135465189,0.32,1961.0,0.0093163792,0.2312728188,0.3902261123,0.351520086862,0.370434782609,0.316366704162,0.301619433198,0.7634
Florida Gulf Coast University,54560.0,17.0,16.0,13.0,25162.0,0.1661813644,0.5940099834,0.6844,1893.0,0.003327787,0.0384775374,0.6457783641,0.478260869565,0.469058295964,0.161350148368,0.145593869732,0.1003
South Louisiana Community College,31432.0,7.0,3.0,2.0,4205.0,0.0689889165,0.5948880344,0.4871,617.0,0.0029405112,0.093643972,,0.171739130435,0.216254416961,0.416510318949,0.245210727969,0.3266
Pima Medical Institute-Chula Vista,38673.0,10.0,2.0,4.0,,0.0435119832,0.8313038083,0.471,5257.0,0.0086868844,0.2034437292,0.4734714004,0.699765327075,0.711462450593,0.14335900554,0.7,0.4366
Lincoln College of Technology-Marietta,31914.0,11.0,1.0,4.0,,0.0373817745,0.7624981234,0.984,1699.0,0.0132112295,0.1438222489,0.3156558533,0.677970065482,0.693173293323,0.190395956192,0.700892857143,0.6163
Academy of Hair Design-Lufkin,20892.0,-2.0,-2.0,-2.0,,,0.9257142857,0.6892,,,0.2342857143,,0.41592920354,,0.415584415584,,0.6386
Pathway Vocational Academy,22822.0,-2.0,-2.0,-2.0,,,,0.9167,,,,,0.425,,,,0.6333
Cortiva Institute,30474.0,-2.0,-2.0,-2.0,,0.0259222333,0.7966101695,1.0,118.0,,0.1674975075,0.3780313837,0.597147950089,0.591549295775,0.218844984802,,0.5871
Northwest HVAC/R Training Center,60551.0,-2.0,-2.0,-2.0,,,,1.0,38.0,,0.2083333333,0.5128205128,0.74358974359,,,,0.6571
Myotherapy Institute,27531.0,10.0,1.0,4.0,16390.0,,,0.375,,,,,0.521739130435,,,,0.6429
New Professions Technical Institute,25962.0,-2.0,-2.0,-2.0,,,0.6904474002,1.0,69.0,,0.3688029021,0.5072463768,0.653153153153,0.649350649351,0.266094420601,,
Strand College of Hair Design,21301.0,-2.0,-2.0,-2.0,,,,1.0,,,0.2222222222,,0.6,,,,0.3333
City College-Miami,34938.0,14.0,6.0,5.0,16680.0,0.0305010893,0.734204793,0.8,219.0,0.0087145969,0.140885984,0.1683804627,0.341309823678,0.308370044053,0.428571428571,0.263157894737,0.7818
Ilisagvik College,39541.0,33.0,6.0,5.0,5260.0,,0.48,0.3659,,,,,,,,,0.6119
Community College of Baltimore County,43729.0,4.0,4.0,1.0,10880.0,0.1630412048,0.6156661786,0.3745,604.0,0.0061702573,0.1108554696,0.4830230011,0.163612217795,0.120862774266,0.464991858572,0.128279883382,0.4034
White Earth Tribal and Community College,18044.0,33.0,9.0,3.0,5250.0,,0.5543478261,0.44,,,,,,,0.666666666667,,0.6423
Blue Cliff College-Metairie,22177.0,-2.0,-2.0,-2.0,,0.0431088083,0.869015544,1.0,382.0,0.0029015544,0.1448704663,0.4965277778,0.55424954792,0.499148211244,0.327387198321,0.563636363636,0.6411
Creative Images Institute of Cosmetology-North Dayton,22271.0,-2.0,-2.0,-2.0,,0.0408163265,,0.7246,44.0,,0.1709183673,0.2803738318,0.59217877095,0.652777777778,0.276018099548,0.555555555556,0.4175
Dewey University-Carolina,19761.0,23.0,6.0,6.0,7495.0,0.0048845471,0.6527531083,0.5375,74.0,,0.1176731794,,0.370509383378,0.249551166966,0.343511450382,0.410714285714,0.6866
Louisiana State University Health Sciences Center-Shreveport,74671.0,25.0,6.0,7.0,,,,,41.0,,,,,,,,0.5556
Hair Academy II,43383.0,-2.0,-2.0,-2.0,,,0.8591224018,0.662,39.0,,0.0669745958,,0.4,,0.485436893204,,0.2684
River Parishes Community College,37848.0,5.0,2.0,2.0,4079.0,0.1047619048,0.5988095238,0.4861,136.0,,0.0773809524,0.7301587302,0.203090507726,0.101167315175,0.460905349794,0.147368421053,0.2266
Los Angeles Film School,31632.0,30.0,12.0,11.0,,0.0611413043,0.2445652174,0.7893,393.0,0.0268342391,0.1002038043,0.2979310345,0.53227408143,0.475499092559,0.388444990781,0.325259515571,0.6111
Century College,19462.0,-2.0,-2.0,-2.0,8075.0,,0.737244898,1.0,,,0.1045918367,,0.464285714286,0.611111111111,0.209821428571,0.466666666667,0.3038
International Baptist College and Seminary,39556.0,24.0,7.0,6.0,13200.0,,0.48,0.4545,,,,,,,,,0.1304
Gwinnett College,29234.0,-2.0,-2.0,-2.0,,,0.8965517241,0.5596,52.0,,0.1685823755,0.1933333333,,,0.303703703704,,0.731
Fortis College-Foley,32754.0,-2.0,-2.0,-2.0,,0.0262345679,0.7854938272,,388.0,,0.2098765432,0.2421052632,0.517608517609,0.501886792453,0.264050901379,0.532608695652,0.4944
Medical Training College,30894.0,-2.0,-2.0,-2.0,,0.0539215686,0.9093137255,1.0,51.0,,0.1323529412,0.6271777003,0.696721311475,0.679487179487,0.208092485549,,0.5402
Toni & Guy Hairdressing Academy-Plano,35013.0,-2.0,-2.0,-2.0,,,0.8604651163,1.0,43.0,,0.1453488372,0.4431818182,0.761194029851,,0.176,0.717948717949,0.2946
University of Connecticut-Waterbury Campus,73997.0,-2.0,-2.0,-2.0,39308.0,0.5530196179,0.5309655084,0.8453,4305.0,0.0020515451,0.0164123606,0.8146619497,0.760905446829,0.740407515216,0.081784386617,0.151351351351,0.0893
University of Connecticut-Avery Point,73997.0,-2.0,-2.0,-2.0,39308.0,0.5530196179,0.5309655084,0.8775,4305.0,0.0020515451,0.0164123606,0.8146619497,0.760905446829,0.740407515216,0.081784386617,0.151351351351,0.0996
University of Connecticut-Stamford,73997.0,-2.0,-2.0,-2.0,39318.0,0.5530196179,0.5309655084,0.8444,4305.0,0.0020515451,0.0164123606,0.8146619497,0.760905446829,0.740407515216,0.081784386617,0.151351351351,0.0703
University of Management and Technology,68530.0,17.0,6.0,11.0,9450.0,,0.4776119403,0.0299,22.0,0.3432835821,0.5820895522,,0.630136986301,,,,0.9485
Baton Rouge Community College,34581.0,4.0,3.0,2.0,4221.0,0.1121601208,0.6278323263,0.3575,262.0,0.003776435,0.0715634441,0.6976744186,0.101683724001,0.098380323935,0.504957264957,0.076354679803,0.3802
Midwest Technical Institute-Illinois,33601.0,-2.0,-2.0,-2.0,,0.0263603841,0.5048013557,0.8852,1738.0,0.0274901149,0.1713424967,0.3142108328,0.741729323308,0.760969976905,0.212174524982,0.793413173653,0.488
Advanced Barber College and Hair Design,18519.0,-2.0,-2.0,-2.0,,,0.3269961977,0.9783,,,0.1673003802,,0.548672566372,0.5,0.425925925926,,0.3793
The College of Health Care Professions-Austin,38922.0,10.0,2.0,4.0,,0.0800542741,0.8371777476,1.0,335.0,,0.1506105834,0.3992395437,0.686868686869,0.696296296296,0.218649517685,0.607142857143,0.423
New Community Career & Technical Institute,40200.0,-2.0,-2.0,-2.0,,,,1.0,55.0,,,,,,,,0.411
The Chicago School-College of Nursing,56899.0,26.0,6.0,9.0,,0.0935960591,0.8325123153,0.65,229.0,,0.2216748768,,0.586206896552,0.363636363636,0.307692307692,0.333333333333,0.8738
Professional Golfers Career College,46079.0,13.0,1.0,4.0,17910.0,,,1.0,19.0,,,0.5594713656,0.65625,,,,0.6829
Chester Career College,32650.0,10.0,1.0,4.0,,,,0.913,55.0,,0.1885245902,0.2634146341,0.441558441558,,0.383838383838,,0.5926
Milan Institute-San Antonio Ingram,24879.0,-2.0,-2.0,-2.0,,0.0289256198,0.8626827718,1.0,388.0,0.0104895105,0.1751430388,0.2833333333,0.592909535452,0.63981042654,0.201112877583,0.663366336634,0.4528
Rudae's School of Beauty Culture-Ft Wayne,25749.0,-2.0,-2.0,-2.0,,,,0.8214,26.0,,0.1566820276,0.4536082474,0.741935483871,,,,0.3611
Carrington College-San Jose,39633.0,10.0,2.0,4.0,,0.0462395543,0.8729805014,0.5974,1505.0,0.0102135562,0.1554317549,0.395157385,0.717252396166,0.705217391304,0.208633093525,0.650165016502,0.5606
Brookline College-Tucson,29576.0,7.0,1.0,3.0,,0.0462762111,0.7960954447,0.381,930.0,0.0068691251,0.2161966739,0.2038793103,0.534433693796,0.712676056338,0.268980477223,0.533742331288,0.5806
Miller-Motte College-McCann-Lewisburg,31102.0,7.0,1.0,4.0,,0.0242621764,0.5105920695,0.8333,3186.0,0.0219083831,0.2455187398,0.3793103448,0.465039352116,0.526595744681,0.420002433386,0.481843575419,0.6784
Carrington College-Pleasant Hill Campus,39633.0,10.0,1.0,4.0,,0.0462395543,0.8729805014,0.5338,1505.0,0.0102135562,0.1554317549,0.395157385,0.717252396166,0.705217391304,0.208633093525,0.650165016502,0.5422
Cortiva Institute,27193.0,-2.0,-2.0,-2.0,,0.0275689223,0.8195488722,1.0,163.0,0.0133667502,0.1637426901,0.4235127479,0.742043551089,0.639344262295,0.238197424893,0.698113207547,0.5307
Modern Hairstyling Institute-Carolina,17666.0,-2.0,-2.0,-2.0,,,0.6198347107,0.7819,,,0.0876033058,,0.614814814815,0.758620689655,0.276315789474,0.589743589744,0.0775
Universal Technical Institute of California Inc,52873.0,11.0,2.0,4.0,,0.034092171,0.0376457524,0.8552,3847.0,0.0182121044,0.1088284287,0.532804989,0.632617118704,0.695442875481,0.270282908581,0.716796875,0.1772
American InterContinental University-Atlanta,36144.0,19.0,9.0,7.0,13267.0,0.0610153427,0.6963450033,0.1679,1622.0,0.0284935727,0.2333392572,0.2741547602,0.163817145629,0.131543624161,0.534944391048,0.128755364807,0.8278
The Academy of Hair Design Six,22706.0,-2.0,-2.0,-2.0,,,,0.5,,,0.1341463415,,0.528571428571,,,,0.4286
Eastern West Virginia Community and Technical College,31636.0,5.0,1.0,1.0,8640.0,,0.6996047431,0.4444,29.0,,0.2490118577,,0.215384615385,0.236363636364,0.432692307692,,0.2493
Aviation Institute of Maintenance-Indianapolis,42759.0,-2.0,-2.0,-2.0,16757.0,,0.0731707317,1.0,76.0,0.1016260163,0.2520325203,0.2131147541,0.434782608696,0.473684210526,0.511627906977,,0.6021
IVAEM College,19686.0,-2.0,-2.0,-2.0,,,0.6344086022,1.0,,,0.1129032258,,0.602941176471,0.703703703704,,,0.3429
Midwest College of Oriental Medicine-Skokie,44136.0,26.0,18.0,0.0,,,,,,,,0.5652173913,,,,,1.0
Carrington College-Spokane,36625.0,10.0,1.0,4.0,,0.0398959237,0.8620988725,0.6162,344.0,,0.1882046834,0.4147368421,0.742081447964,0.760368663594,0.202676864245,0.671052631579,0.5369
Cascadia College,54133.0,14.0,9.0,5.0,10426.0,0.1629955947,0.5022026432,0.5228,20.0,,0.1145374449,0.472972973,0.171215880893,0.130653266332,0.390449438202,0.170212765957,0.1663
CBD College,37237.0,10.0,2.0,4.0,,0.0676589986,0.7144790257,0.2236,347.0,,0.1569688769,0.395,0.762237762238,0.817518248175,0.093939393939,0.848484848485,0.7624
MDT College of Health Sciences,43946.0,-2.0,-2.0,-2.0,20230.0,0.0575296108,0.8697123519,0.2917,132.0,0.0169204738,0.179357022,0.1317829457,0.373493975904,,0.366559485531,0.224137931034,0.784
Bennett Career Institute,22568.0,-2.0,-2.0,-2.0,,0.0675105485,0.7341772152,0.5714,24.0,,0.0506329114,0.2242990654,0.372549019608,,0.4,,0.6901
Blue Cliff College-Lafayette,22177.0,-2.0,-2.0,-2.0,,0.0431088083,0.869015544,1.0,382.0,0.0029015544,0.1448704663,0.4965277778,0.55424954792,0.499148211244,0.327387198321,0.563636363636,0.5728
Community Care College,28954.0,8.0,2.0,4.0,,0.0402269211,0.7679216091,0.7025,388.0,0.0293965962,0.2795255286,0.4268907563,0.630289532294,0.701357466063,0.247682119205,0.755102040816,0.668
Erie 1 BOCES,47114.0,-2.0,-2.0,-2.0,,0.0230769231,0.7884615385,1.0,202.0,,0.1692307692,0.4812030075,0.799180327869,,0.082568807339,,0.7212
HDS Truck Driving Institute,40059.0,-2.0,-2.0,-2.0,,,0.1125,1.0,89.0,0.075,0.325,0.4736842105,,,,,0.6729
International Training Careers,21517.0,-2.0,-2.0,-2.0,,,0.9159090909,1.0,38.0,,0.4295454545,0.3904555315,0.854330708661,,0.134969325153,,0.7391
The King's University,41471.0,24.0,6.0,5.0,12720.0,,0.5378151261,0.1064,34.0,,0.3151260504,,0.170731707317,0.269841269841,0.32967032967,,0.6288
Fortis College-Baton Rouge,32886.0,10.0,1.0,4.0,15881.0,0.0386199794,0.7693099897,0.3273,543.0,0.0128733265,0.201853759,0.3254048583,0.648784576697,0.630996309963,0.225589225589,0.575471698113,0.5168
My Le's Beauty College,15070.0,-2.0,-2.0,-2.0,,,,0.7465,,,0.5057471264,,0.714285714286,,,,0.7278
New Concept Massage and Beauty School,20421.0,-2.0,-2.0,-2.0,,,0.8870056497,0.8367,17.0,,0.4915254237,0.619047619,0.683333333333,,,,0.7736
Fortis College-Orange Park,28506.0,10.0,1.0,4.0,14115.0,0.0405405405,0.8952702703,0.4459,187.0,,0.2956081081,0.2055267703,0.718309859155,0.657894736842,0.196153846154,0.617647058824,0.6629
Omega Institute of Cosmetology,14923.0,-2.0,-2.0,-2.0,,,,1.0,,,,,,,,,0.2766
Pacific Islands University,20902.0,21.0,6.0,11.0,6866.0,,0.5303030303,0.9545,,,,,,,,,0.5122
PCI College,36141.0,26.0,6.0,11.0,,,0.9038461538,0.3571,21.0,,0.1346153846,,0.809523809524,,0.194805194805,,0.4929
Rosedale Bible College,35558.0,13.0,1.0,3.0,9418.0,,0.5227272727,0.8421,,,,,,,0.5,,0.2857
Shawnee Beauty College,18636.0,-2.0,-2.0,-2.0,,,,1.0,,,0.3448275862,,,,,,0.2424
Acupuncture and Massage College,21937.0,26.0,9.0,4.0,11843.0,,0.6063829787,0.9818,26.0,,0.1914893617,,0.666666666667,,,,0.8158
Aviation Institute of Maintenance-Atlanta,48191.0,-2.0,-2.0,-2.0,16657.0,0.0208783297,0.0863930886,1.0,501.0,0.0259179266,0.2087832973,0.1930294906,0.56420233463,0.591133004926,0.399460188934,0.51724137931,0.5461
Empire Beauty School-Kennesaw,23589.0,-2.0,-2.0,-2.0,,0.057793345,0.9515469936,0.4444,157.0,0.0058377116,0.1307647402,0.2649769585,0.490512333966,0.580858085809,0.342602892102,0.515463917526,0.4752
New York Automotive and Diesel Institute,50963.0,11.0,1.0,4.0,,0.0192307692,0.0369822485,0.7538,143.0,0.0355029586,0.150887574,0.3376623377,0.727564102564,0.704545454545,0.292857142857,,0.3995
Remington College-Baton Rouge Campus,31349.0,11.0,1.0,4.0,14968.0,0.0484189723,0.7714097497,0.9855,1377.0,0.0081247255,0.1537110233,0.2807665666,0.628140703518,0.599378881988,0.344468135513,0.525073746313,0.6866
Arkansas State University-Newport,41524.0,9.0,2.0,1.0,4416.0,0.0504840941,0.6645919779,0.4365,282.0,,0.1887966805,,0.361282367448,0.353448275862,0.375,0.344827586207,0.2985
Atenas College,20231.0,26.0,6.0,7.0,8198.0,,0.6946808511,0.679,29.0,,0.0521276596,,0.466453674121,0.457920792079,0.308612440191,0.367088607595,0.27
Onondaga Cortland Madison BOCES,40658.0,-2.0,-2.0,-2.0,,0.0121681416,0.5442477876,1.0,313.0,0.0132743363,0.1736725664,0.4599341383,0.842857142857,0.858108108108,0.108490566038,,0.5757
National American University-Ellsworth,37325.0,29.0,6.0,5.0,6675.0,0.0297574766,0.7582205029,0.125,786.0,0.0102663294,0.2889450975,0.3993548387,0.101899520682,0.170520231214,0.431874483898,0.167224080268,0.6615
Interactive College of Technology,27182.0,8.0,1.0,4.0,10610.0,,0.5772703133,1.0,119.0,,0.4614976102,0.4347826087,0.232558139535,0.223880597015,0.654855643045,,0.8333
Pillar College,45577.0,21.0,6.0,11.0,23668.0,,0.6756756757,0.7,53.0,,0.3633633634,0.3636363636,0.218934911243,,0.44094488189,,0.6275
Miami Ad School-San Francisco,106192.0,-2.0,-2.0,-2.0,19400.0,,0.4834437086,1.0,71.0,,0.0662251656,0.7247706422,0.5625,0.6,,,0.6111
Oregon State University-Cascades Campus,64010.0,-2.0,-2.0,-2.0,32763.0,0.2015893421,0.5083557321,0.4349,4062.0,0.0045576721,0.1154610261,0.6903914591,0.567735470942,0.517348203222,0.159219634991,0.130067567568,0.2845
Milan Institute-Amarillo,29491.0,-2.0,-2.0,-2.0,,0.0297202797,0.8741258741,1.0,74.0,0.0192307692,0.1748251748,0.3226277372,0.68073878628,0.825757575758,0.203488372093,,0.5398
Southern University Law Center,43371.0,31.0,18.0,0.0,,0.2264797508,0.6367601246,0.8365,624.0,,0.0177570093,0.6898895497,0.36253776435,0.255163224517,0.310364464692,0.045180722892,0.0985
Texas Barber College,21262.0,-2.0,-2.0,-2.0,,0.0476772616,0.1821515892,1.0,40.0,,0.1271393643,0.1446153846,0.320825515947,0.371428571429,0.510917030568,0.458333333333,0.6901
Miller-Motte College-Charleston,31102.0,7.0,1.0,4.0,,0.0242621764,0.5105920695,0.84,3186.0,0.0219083831,0.2455187398,0.3793103448,0.465039352116,0.526595744681,0.420002433386,0.481843575419,0.7292
American Career College-Anaheim,38430.0,10.0,2.0,4.0,,0.0608365019,0.7830323194,0.7188,1290.0,0.0087927757,0.1345057034,0.3306325144,0.76006655574,0.772256728778,0.122759369908,0.77731092437,0.623
Northwest College-Hillsboro,24421.0,-2.0,-2.0,-2.0,,0.0605263158,0.8960526316,1.0,97.0,,0.1986842105,0.3498871332,0.597765363128,0.676470588235,0.251336898396,0.66,0.4348
East Valley Institute of Technology,35086.0,-2.0,-2.0,-2.0,,,0.4463276836,0.1866,88.0,,0.2203389831,,0.772727272727,,,,0.3452
Smith Chason College,58004.0,26.0,6.0,10.0,18820.0,0.0501232539,0.8077239113,0.8073,554.0,0.0197206245,0.2276088743,0.4295227525,0.743169398907,0.684782608696,0.202492211838,0.579439252336,0.671
Design's School of Cosmetology,23937.0,-2.0,-2.0,-2.0,,,,1.0,24.0,,0.1545064378,0.6333333333,0.680672268908,,,,0.4348
Ultimate Medical Academy,29194.0,10.0,4.0,4.0,,0.0414371072,0.9357104058,0.375,3010.0,0.0090013192,0.2023356871,0.268502994,0.607089920949,0.529317269076,0.366873570729,0.49463647199,0.8244
Florida Barber Academy,16697.0,-2.0,-2.0,-2.0,,,0.3738140417,0.7838,35.0,,0.1138519924,0.0882352941,0.479166666667,,0.317647058824,,0.7181
M-DCPS The English Center,30739.0,-2.0,-2.0,-2.0,,,0.7843137255,0.0862,,,0.4117647059,,0.425,,,,0.8552
Florida Education Institute,24588.0,-2.0,-2.0,-2.0,,,0.7148594378,1.0,92.0,,0.3855421687,0.4057377049,0.764705882353,,0.243902439024,,0.8028
Texas County Technical College,40843.0,10.0,1.0,4.0,18240.0,,0.9,0.6364,40.0,,0.4333333333,0.4915254237,0.651162790698,0.392857142857,,,0.4727
Aviation Institute of Maintenance-Kansas City,40743.0,-2.0,-2.0,-2.0,16757.0,,0.1284046693,1.0,62.0,0.1167315175,0.2295719844,0.2280701754,0.6,0.53125,0.566666666667,,0.5706
Blue Cliff College-Gulfport,22177.0,-2.0,-2.0,-2.0,,0.0431088083,0.869015544,1.0,382.0,0.0029015544,0.1448704663,0.4965277778,0.55424954792,0.499148211244,0.327387198321,0.563636363636,0.6609
Metropolitan Learning Institute,25916.0,-2.0,-2.0,-2.0,,,0.8673036093,1.0,69.0,,0.6602972399,,0.570143884892,0.631578947368,0.425465838509,,0.8704
Yeshiva Shaarei Torah of Rockland,89548.0,24.0,8.0,13.0,15775.0,,,0.2439,,,,,0.5,,,,0.1471
Leon Studio One School of Beauty Knowledge,26249.0,-2.0,-2.0,-2.0,,,,0.5,,,,0.5,,,,,0.5385
American Institute of Alternative Medicine,40805.0,26.0,9.0,3.0,15973.0,0.0340314136,0.7984293194,0.2041,201.0,,0.2696335079,0.359832636,0.726775956284,0.59375,0.12380952381,,0.8445
Brown Aveda Institute-Mentor,27446.0,-2.0,-2.0,-2.0,,,0.9749373434,0.6875,67.0,,0.1002506266,0.5480427046,0.755980861244,0.785714285714,0.14358974359,,0.4318
Institute of Technology,37507.0,-2.0,-2.0,-2.0,,0.0328185328,0.8359073359,1.0,241.0,,0.3204633205,0.4349030471,0.667883211679,0.72,,,0.6314
Universidad Pentecostal Mizpa,21410.0,24.0,6.0,5.0,4220.0,,0.4466666667,0.1176,,,0.6066666667,,0.239130434783,,0.55,,0.878
Caribbean Forensic and Technical College,20691.0,-2.0,-2.0,-2.0,7050.0,,0.6172839506,1.0,,,0.1358024691,,0.608695652174,,,,0.6925
Concorde Career College-Grand Prairie,40648.0,10.0,2.0,3.0,,0.0534055728,0.8738390093,0.9094,404.0,,0.2105263158,0.3548387097,0.741784037559,0.779569892473,0.160075329567,0.678571428571,0.5362
Lamar Institute of Technology,38991.0,7.0,3.0,1.0,12636.0,0.0713224368,0.5170876672,0.4158,306.0,0.0074294205,0.1136701337,0.5244956772,0.289817232376,0.292452830189,0.461038961039,0.3125,0.2324
Aviation Institute of Maintenance-Dallas,42375.0,-2.0,-2.0,-2.0,16757.0,0.0190779014,0.0779014308,1.0,168.0,0.0381558029,0.2257551669,0.2571428571,0.552995391705,0.481927710843,0.416666666667,0.511111111111,0.552
Healing Mountain Massage School,22160.0,-2.0,-2.0,-2.0,,,0.8115942029,1.0,37.0,,0.3405797101,0.5897435897,0.852941176471,,,,0.7674
Eastern Virginia Career College,37304.0,10.0,1.0,3.0,,,0.925,0.3554,132.0,,0.265,0.4232365145,0.756097560976,,,,0.5395
Rudy & Kelly Academy A Paul Mitchell Partner School,24176.0,-2.0,-2.0,-2.0,,,0.9644012945,0.9231,28.0,,0.2427184466,0.4603960396,0.75,0.80701754386,0.201680672269,,0.4034
Nevada State University,53166.0,22.0,9.0,5.0,19964.0,0.0724734043,0.7599734043,0.3724,658.0,0.0099734043,0.2140957447,0.5869565217,0.307943416757,0.271604938272,0.24203187251,0.166666666667,0.2837
California State University-Channel Islands,62152.0,20.0,12.0,13.0,18697.0,0.3506932702,0.6834629692,0.3884,1305.0,0.0043963476,0.0574907,0.736204576,0.673366834171,0.60152931181,0.092245311708,0.282051282051,0.263
Franklin W Olin College of Engineering,129455.0,28.0,8.0,14.0,60766.0,0.6461538462,0.4923076923,0.9868,46.0,,,,,,,,0.0026
Lincoln Technical Institute-Paramus,31914.0,-2.0,-2.0,-2.0,,0.0373817745,0.7624981234,0.9521,1699.0,0.0132112295,0.1438222489,0.3156558533,0.677970065482,0.693173293323,0.190395956192,0.700892857143,0.4482
Pima Medical Institute-Colorado Springs,38673.0,10.0,1.0,4.0,,0.0435119832,0.8313038083,0.7368,5257.0,0.0086868844,0.2034437292,0.4734714004,0.699765327075,0.711462450593,0.14335900554,0.7,0.4601
Paul Mitchell the School-Costa Mesa,26897.0,-2.0,-2.0,-2.0,,0.0552618933,0.8774627583,0.2308,143.0,0.0091302259,0.1278231619,0.447144593,,,,,0.4938
Tulsa Welding School-Jacksonville,41067.0,-2.0,-2.0,-2.0,,0.0220865505,0.064823128,1.0,2022.0,0.0310648231,0.1278506015,0.4083629893,0.670145190563,0.799394398183,0.327949438202,0.719242902208,0.3042
Pennsylvania College of Health Sciences,69731.0,26.0,9.0,5.0,30821.0,0.0207570208,0.8852258852,0.1948,609.0,,0.2344322344,0.7745454545,0.722222222222,0.591194968553,0.111111111111,0.590909090909,0.5539
West Virginia Junior College-Bridgeport,27472.0,10.0,1.0,4.0,14736.0,0.0508474576,0.8326271186,0.3017,63.0,,0.1737288136,0.3185185185,0.488448844884,0.641509433962,0.341317365269,0.565217391304,0.4174
St Louis College of Health Careers-Fenton,32217.0,26.0,6.0,5.0,,0.0326797386,0.9248366013,0.1553,292.0,0.0119825708,0.1198257081,0.1424460432,0.509473684211,0.666666666667,0.263027295285,0.720930232558,0.7188
Interactive College of Technology-Gainesville,27065.0,13.0,1.0,4.0,10850.0,0.0061977068,0.5168887512,1.0,410.0,0.0170436938,0.4592500775,0.5308056872,0.353507565337,0.322222222222,0.5617585485,0.333333333333,0.7097
San Joaquin Valley College-Ontario,38317.0,9.0,2.0,4.0,,0.0403983252,0.7232092339,0.5487,3406.0,0.0105239335,0.2050469616,0.3000723066,0.678541374474,0.739742804654,0.201135241856,0.703081232493,0.5885
Alaska Christian College,25787.0,1.0,1.0,4.0,8614.0,,0.5604395604,0.9474,,,,,,,0.564102564103,,0.0897
University of Arkansas Grantham,63496.0,18.0,12.0,5.0,8280.0,0.0697804503,0.6541742414,0.08,713.0,0.0190183191,0.1949377709,0.6601941748,0.083167989418,0.096774193548,0.434133679429,0.117845117845,0.8735
